# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1089310	1090275	+							G3568_RS05125	966		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1089310	1090275	+	WP_240457795.1	WP_240457795.1		putative sulfate exporter family transporter			G3568_RS05125	966	321	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1090370	1091587	-							G3568_RS05130	1218		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1090370	1091587	-	WP_163501259.1	WP_163501259.1		ABC transporter substrate-binding protein			G3568_RS05130	1218	405	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1091805	1092845	+							G3568_RS05135	1041		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1091805	1092845	+	WP_163501260.1	WP_163501260.1		C45 family autoproteolytic acyltransferase/hydolase			G3568_RS05135	1041	346	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1092842	1093096	-							G3568_RS05140	255		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1092842	1093096	-	WP_163501261.1	WP_163501261.1		hypothetical protein			G3568_RS05140	255	84	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1093198	1093776	-							G3568_RS05145	579		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1093198	1093776	-	WP_163501262.1	WP_163501262.1		DUF4202 domain-containing protein			G3568_RS05145	579	192	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1093915	1094238	+							G3568_RS05150	324		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1093915	1094238	+	WP_163501263.1	WP_163501263.1		antibiotic biosynthesis monooxygenase			G3568_RS05150	324	107	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1094333	1094593	+							G3568_RS05155	261		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1094333	1094593	+	WP_163501264.1	WP_163501264.1		type II toxin-antitoxin system prevent-host-death family antitoxin			G3568_RS05155	261	86	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1094580	1094849	+							G3568_RS05160	270		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1094580	1094849	+	WP_163501265.1	WP_163501265.1		Txe/YoeB family addiction module toxin			G3568_RS05160	270	89	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1099515	1099808	-					cas2		G3568_RS05165	294		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1099515	1099808	-	WP_163501266.1	WP_163501266.1		type I-E CRISPR-associated endoribonuclease Cas2	cas2		G3568_RS05165	294	97	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1099810	1100730	-					cas1e		G3568_RS05170	921		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1099810	1100730	-	WP_163501267.1	WP_163501267.1		type I-E CRISPR-associated endonuclease Cas1e	cas1e		G3568_RS05170	921	306	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1100734	1101432	-					cas6e		G3568_RS05175	699		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1100734	1101432	-	WP_163501268.1	WP_163501268.1		type I-E CRISPR-associated protein Cas6/Cse3/CasE	cas6e		G3568_RS05175	699	232	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1101432	1102214	-					cas5e		G3568_RS05180	783		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1101432	1102214	-	WP_163501269.1	WP_163501269.1		type I-E CRISPR-associated protein Cas5/CasD	cas5e		G3568_RS05180	783	260	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1102226	1103314	-					cas7e		G3568_RS05185	1089		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1102226	1103314	-	WP_163501270.1	WP_163501270.1		type I-E CRISPR-associated protein Cas7/Cse4/CasC	cas7e		G3568_RS05185	1089	362	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1103371	1104069	-					casB		G3568_RS05190	699		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1103371	1104069	-	WP_163501271.1	WP_163501271.1		type I-E CRISPR-associated protein Cse2/CasB	casB		G3568_RS05190	699	232	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1104066	1105763	-					casA		G3568_RS05195	1698		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1104066	1105763	-	WP_163501272.1	WP_163501272.1		type I-E CRISPR-associated protein Cse1/CasA	casA		G3568_RS05195	1698	565	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1105848	1108514	-					cas3		G3568_RS05200	2667		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1105848	1108514	-	WP_163501273.1	WP_163501273.1		CRISPR-associated helicase Cas3'	cas3		G3568_RS05200	2667	888	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1108845	1109813	+							G3568_RS05205	969		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1108845	1109813	+	WP_163501274.1	WP_163501274.1		glycerophosphodiester phosphodiesterase			G3568_RS05205	969	322	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1109892	1110575	-							G3568_RS05210	684		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1109892	1110575	-	WP_163501275.1	WP_163501275.1		PhoU family transcriptional regulator			G3568_RS05210	684	227	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1110601	1111803	-							G3568_RS05215	1203		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1110601	1111803	-	WP_240457796.1	WP_240457796.1		Na/Pi cotransporter family protein			G3568_RS05215	1203	400	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1111917	1113092	+							G3568_RS05220	1176		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1111917	1113092	+	WP_163501276.1	WP_163501276.1		UbiH/UbiF/VisC/COQ6 family ubiquinone biosynthesis hydroxylase			G3568_RS05220	1176	391	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1113145	1113813	+							G3568_RS05225	669		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1113145	1113813	+	WP_163501277.1	WP_163501277.1		hypothetical protein			G3568_RS05225	669	222	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1114078	1114809	+							G3568_RS05230	732		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1114078	1114809	+	WP_163501278.1	WP_163501278.1		metal ABC transporter ATP-binding protein			G3568_RS05230	732	243	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1114806	1115696	+							G3568_RS05235	891		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1114806	1115696	+	WP_163501279.1	WP_163501279.1		metal ABC transporter permease			G3568_RS05235	891	296	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1115732	1116835	+							G3568_RS05240	1104		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1115732	1116835	+	WP_163501280.1	WP_163501280.1		zinc ABC transporter substrate-binding protein			G3568_RS05240	1104	367	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1117002	1117304	+							G3568_RS05245	303		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1117002	1117304	+	WP_163501281.1	WP_163501281.1		nucleotidyltransferase domain-containing protein			G3568_RS05245	303	100	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1117301	1117828	+							G3568_RS05250	528		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1117301	1117828	+	WP_163501282.1	WP_163501282.1		hypothetical protein			G3568_RS05250	528	175	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1117877	1118551	+							G3568_RS05255	675		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1117877	1118551	+	WP_163501283.1	WP_163501283.1		ABC transporter ATP-binding protein			G3568_RS05255	675	224	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1118548	1121028	+							G3568_RS05260	2481		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1118548	1121028	+	WP_163501284.1	WP_163501284.1		ABC transporter permease			G3568_RS05260	2481	826	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1121025	1122185	+							G3568_RS05265	1161		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1121025	1122185	+	WP_163501285.1	WP_163501285.1		iron ABC transporter permease			G3568_RS05265	1161	386	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1122328	1122672	+							G3568_RS05270	345		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1122328	1122672	+	WP_163501286.1	WP_163501286.1		hypothetical protein			G3568_RS05270	345	114	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1122747	1123280	-					gloA		G3568_RS05275	534		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1122747	1123280	-	WP_163501287.1	WP_163501287.1		lactoylglutathione lyase	gloA		G3568_RS05275	534	177	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1123365	1124948	-							G3568_RS05280	1584		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1123365	1124948	-	WP_163501288.1	WP_163501288.1		GMC family oxidoreductase			G3568_RS05280	1584	527	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1124985	1125548	-							G3568_RS05285	564		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1124985	1125548	-	WP_163501289.1	WP_163501289.1		tat (twin-arginine translocation) pathway signal sequence			G3568_RS05285	564	187	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1125806	1126102	+							G3568_RS05290	297		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1125806	1126102	+	WP_163501290.1	WP_163501290.1		ribbon-helix-helix domain-containing protein			G3568_RS05290	297	98	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1126183	1126611	+							G3568_RS05295	429		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1126183	1126611	+	WP_240457963.1	WP_240457963.1		C40 family peptidase			G3568_RS05295	429	142	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1126630	1127106	-					mntR		G3568_RS05300	477		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1126630	1127106	-	WP_163501292.1	WP_163501292.1		manganese-binding transcriptional regulator MntR	mntR		G3568_RS05300	477	158	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1127252	1128157	+							G3568_RS05305	906		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1127252	1128157	+	WP_163501293.1	WP_163501293.1		zinc ABC transporter substrate-binding protein			G3568_RS05305	906	301	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1128150	1128929	+							G3568_RS05310	780		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1128150	1128929	+	WP_163501294.1	WP_163501294.1		metal ABC transporter ATP-binding protein			G3568_RS05310	780	259	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1128916	1129851	+							G3568_RS05315	936		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1128916	1129851	+	WP_163501295.1	WP_163501295.1		metal ABC transporter permease			G3568_RS05315	936	311	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1129945	1131051	+							G3568_RS05320	1107		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1129945	1131051	+	WP_163501296.1	WP_163501296.1		ABC transporter ATP-binding protein			G3568_RS05320	1107	368	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1131090	1132055	+							G3568_RS05325	966		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1131090	1132055	+	WP_163501297.1	WP_163501297.1		ABC transporter substrate-binding protein			G3568_RS05325	966	321	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1132055	1133764	+							G3568_RS05330	1710		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1132055	1133764	+	WP_205600920.1	WP_205600920.1		iron ABC transporter permease			G3568_RS05330	1710	569	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1133776	1134651	-							G3568_RS05335	876		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1133776	1134651	-	WP_163501298.1	WP_163501298.1		DMT family transporter			G3568_RS05335	876	291	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1134827	1135510	+							G3568_RS05340	684		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1134827	1135510	+	WP_163501299.1	WP_163501299.1		DUF1826 domain-containing protein			G3568_RS05340	684	227	
gene	pseudogene	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1135572	1135811	+							G3568_RS22950	240		partial;pseudo
CDS	without_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1135572	1135811	+				metal ABC transporter permease			G3568_RS22950	240		partial;pseudo
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1136303	1137703	-							G3568_RS05350	1401		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1136303	1137703	-	WP_240457797.1	WP_240457797.1		D-alanyl-D-alanine carboxypeptidase			G3568_RS05350	1401	466	
gene	pseudogene	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1137986	1138318	-							G3568_RS05355	333		partial;pseudo
CDS	without_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1137986	1138318	-				GTP-binding protein			G3568_RS05355	333		partial;pseudo
gene	pseudogene	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1138293	1138460	-							G3568_RS22630	168		partial;pseudo
CDS	without_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1138293	1138460	-				GTP-binding protein			G3568_RS22630	168		partial;pseudo
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1138560	1139012	-							G3568_RS05365	453		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1138560	1139012	-	WP_163501301.1	WP_163501301.1		hypothetical protein			G3568_RS05365	453	150	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1139431	1140003	+							G3568_RS05370	573		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1139431	1140003	+	WP_163501302.1	WP_163501302.1		hypothetical protein			G3568_RS05370	573	190	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1140050	1141354	-							G3568_RS05375	1305		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1140050	1141354	-	WP_163501303.1	WP_163501303.1		TRAP transporter large permease subunit			G3568_RS05375	1305	434	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1141385	1141948	-							G3568_RS05380	564		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1141385	1141948	-	WP_163501304.1	WP_163501304.1		TRAP transporter small permease			G3568_RS05380	564	187	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1142026	1143015	-							G3568_RS05385	990		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1142026	1143015	-	WP_163501305.1	WP_163501305.1		TRAP transporter substrate-binding protein			G3568_RS05385	990	329	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1143033	1144019	-							G3568_RS05390	987		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1143033	1144019	-	WP_163501306.1	WP_163501306.1		LysR family transcriptional regulator			G3568_RS05390	987	328	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1144350	1145102	+							G3568_RS05395	753		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1144350	1145102	+	WP_163501307.1	WP_163501307.1		LamB/YcsF family protein			G3568_RS05395	753	250	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1145099	1145803	+					pxpB		G3568_RS05400	705		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1145099	1145803	+	WP_163501308.1	WP_163501308.1		5-oxoprolinase subunit PxpB	pxpB		G3568_RS05400	705	234	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1145800	1146729	+							G3568_RS05405	930		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1145800	1146729	+	WP_163501309.1	WP_163501309.1		biotin-dependent carboxyltransferase family protein			G3568_RS05405	930	309	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1146916	1147671	+							G3568_RS05410	756		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1146916	1147671	+	WP_163501310.1	WP_163501310.1		ABC transporter ATP-binding protein			G3568_RS05410	756	251	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1147664	1148392	+							G3568_RS05415	729		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1147664	1148392	+	WP_163501311.1	WP_163501311.1		ABC transporter ATP-binding protein			G3568_RS05415	729	242	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1148403	1149248	-							G3568_RS05420	846		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1148403	1149248	-	WP_163501312.1	WP_163501312.1		AraC family transcriptional regulator			G3568_RS05420	846	281	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1149355	1150587	+							G3568_RS05425	1233		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1149355	1150587	+	WP_163501313.1	WP_163501313.1		ABC transporter substrate-binding protein			G3568_RS05425	1233	410	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1150674	1151561	+							G3568_RS05430	888		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1150674	1151561	+	WP_205600921.1	WP_205600921.1		branched-chain amino acid ABC transporter permease			G3568_RS05430	888	295	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	1151564	1152568	+							G3568_RS05435	1005		
