# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	504238	505929	+					betA		BOX17_RS02300	1692		old_locus_tag=BOX17_02270
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	504238	505929	+	WP_071941876.1	WP_071941876.1		choline dehydrogenase	betA		BOX17_RS02300	1692	563	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	506143	508590	+							BOX17_RS02305	2448		old_locus_tag=BOX17_02275
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	506143	508590	+	WP_071941877.1	WP_071941877.1		acyl-CoA dehydrogenase			BOX17_RS02305	2448	815	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	508654	510483	-							BOX17_RS02310	1830		old_locus_tag=BOX17_02280
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	508654	510483	-	WP_071941878.1	WP_071941878.1		SLC13 family permease			BOX17_RS02310	1830	609	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	510610	511416	-							BOX17_RS02315	807		old_locus_tag=BOX17_02285
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	510610	511416	-	WP_071941879.1	WP_071941879.1		enoyl-CoA hydratase-related protein			BOX17_RS02315	807	268	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	511516	512076	-							BOX17_RS02320	561		old_locus_tag=BOX17_02290
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	511516	512076	-	WP_071941880.1	WP_071941880.1		carboxymuconolactone decarboxylase family protein			BOX17_RS02320	561	186	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	512091	513419	-							BOX17_RS02325	1329		old_locus_tag=BOX17_02295
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	512091	513419	-	WP_071941881.1	WP_071941881.1		aspartate aminotransferase family protein			BOX17_RS02325	1329	442	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	513584	514489	+							BOX17_RS02330	906		old_locus_tag=BOX17_02300
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	513584	514489	+	WP_071941882.1	WP_071941882.1		MurR/RpiR family transcriptional regulator			BOX17_RS02330	906	301	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	514514	515491	-							BOX17_RS02335	978		old_locus_tag=BOX17_02305
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	514514	515491	-	WP_071941883.1	WP_071941883.1		NADPH:quinone reductase			BOX17_RS02335	978	325	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	515576	516148	-							BOX17_RS02340	573		old_locus_tag=BOX17_02310
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	515576	516148	-	WP_071941884.1	WP_071941884.1		hypothetical protein			BOX17_RS02340	573	190	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	516348	517106	+							BOX17_RS02345	759		old_locus_tag=BOX17_02315
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	516348	517106	+	WP_071941885.1	WP_071941885.1		glycerophosphoryl diester phosphodiesterase			BOX17_RS02345	759	252	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	517057	518325	-							BOX17_RS02350	1269		old_locus_tag=BOX17_02320
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	517057	518325	-	WP_071941886.1	WP_071941886.1		CynX/NimT family MFS transporter			BOX17_RS02350	1269	422	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	518479	519246	-							BOX17_RS02355	768		old_locus_tag=BOX17_02325
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	518479	519246	-	WP_071941887.1	WP_071941887.1		ABC transporter ATP-binding protein			BOX17_RS02355	768	255	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	519246	520238	-							BOX17_RS02360	993		old_locus_tag=BOX17_02330
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	519246	520238	-	WP_083582042.1	WP_083582042.1		iron ABC transporter permease			BOX17_RS02360	993	330	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	520225	521121	-							BOX17_RS02365	897		old_locus_tag=BOX17_02335
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	520225	521121	-	WP_244272192.1	WP_244272192.1		cobalamin-binding protein			BOX17_RS02365	897	298	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	521132	522973	-							BOX17_RS02370	1842		old_locus_tag=BOX17_02340
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	521132	522973	-	WP_071941888.1	WP_071941888.1		TonB-dependent receptor			BOX17_RS02370	1842	613	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	523457	524545	+							BOX17_RS02375	1089		old_locus_tag=BOX17_02345
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	523457	524545	+	WP_071941889.1	WP_071941889.1		PA0069 family radical SAM protein			BOX17_RS02375	1089	362	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	524702	526033	+							BOX17_RS02380	1332		old_locus_tag=BOX17_02350
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	524702	526033	+	WP_071941890.1	WP_071941890.1		sulfite oxidase			BOX17_RS02380	1332	443	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	526043	526423	+							BOX17_RS02385	381		old_locus_tag=BOX17_02355
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	526043	526423	+	WP_071941891.1	WP_071941891.1		hypothetical protein			BOX17_RS02385	381	126	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	526492	527490	-							BOX17_RS02390	999		old_locus_tag=BOX17_02360
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	526492	527490	-	WP_086830683.1	WP_086830683.1		zinc-dependent alcohol dehydrogenase family protein			BOX17_RS02390	999	332	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	527548	528339	-							BOX17_RS02395	792		old_locus_tag=BOX17_02365
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	527548	528339	-	WP_086830768.1	WP_086830768.1		DUF2797 domain-containing protein			BOX17_RS02395	792	263	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	528389	528673	-							BOX17_RS02400	285		old_locus_tag=BOX17_02370
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	528389	528673	-	WP_071941893.1	WP_071941893.1		DUF1315 family protein			BOX17_RS02400	285	94	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	528685	529536	-							BOX17_RS02405	852		old_locus_tag=BOX17_02375
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	528685	529536	-	WP_071941894.1	WP_071941894.1		rhomboid family intramembrane serine protease			BOX17_RS02405	852	283	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	529730	530752	-							BOX17_RS02410	1023		old_locus_tag=BOX17_02380
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	529730	530752	-	WP_071941895.1	WP_071941895.1		metallophosphoesterase			BOX17_RS02410	1023	340	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	530760	531641	-							BOX17_RS02415	882		old_locus_tag=BOX17_02385
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	530760	531641	-	WP_125925501.1	WP_125925501.1		NAD(+) kinase			BOX17_RS02415	882	293	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	531705	532574	-							BOX17_RS02420	870		old_locus_tag=BOX17_02390
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	531705	532574	-	WP_071941897.1	WP_071941897.1		EamA family transporter			BOX17_RS02420	870	289	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	532659	533198	-							BOX17_RS02425	540		old_locus_tag=BOX17_02395
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	532659	533198	-	WP_071941898.1	WP_071941898.1		YqaE/Pmp3 family membrane protein			BOX17_RS02425	540	179	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	533459	533866	+							BOX17_RS02430	408		old_locus_tag=BOX17_02400
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	533459	533866	+	WP_071941899.1	WP_071941899.1		CBS domain-containing protein			BOX17_RS02430	408	135	
gene	tRNA	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	534239	534312	+							BOX17_RS02435	74		old_locus_tag=BOX17_02405
tRNA		GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	534239	534312	+				tRNA-Gly			BOX17_RS02435	74		anticodon=CCC
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	534465	534809	-							BOX17_RS17105	345		
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	534465	534809	-	WP_244272194.1	WP_244272194.1		hypothetical protein			BOX17_RS17105	345	114	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	534808	535173	+							BOX17_RS02445	366		old_locus_tag=BOX17_02410
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	534808	535173	+	WP_071941900.1	WP_071941900.1		hypothetical protein			BOX17_RS02445	366	121	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	535254	536066	+							BOX17_RS02450	813		old_locus_tag=BOX17_02415
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	535254	536066	+	WP_071941901.1	WP_071941901.1		helix-turn-helix domain-containing protein			BOX17_RS02450	813	270	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	536252	539449	+					putA		BOX17_RS02455	3198		old_locus_tag=BOX17_02420
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	536252	539449	+	WP_071941902.1	WP_071941902.1		bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA	putA		BOX17_RS02455	3198	1065	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	539655	541145	+					putP		BOX17_RS02460	1491		old_locus_tag=BOX17_02425
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	539655	541145	+	WP_071941903.1	WP_071941903.1		sodium/proline symporter PutP	putP		BOX17_RS02460	1491	496	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	541618	543108	+					putP		BOX17_RS02465	1491		old_locus_tag=BOX17_02430
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	541618	543108	+	WP_071941904.1	WP_071941904.1		sodium/proline symporter PutP	putP		BOX17_RS02465	1491	496	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	543352	543660	-							BOX17_RS16695	309		
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	543352	543660	-	WP_125925503.1	WP_125925503.1		hypothetical protein			BOX17_RS16695	309	102	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	543934	544449	+							BOX17_RS02475	516		old_locus_tag=BOX17_02440
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	543934	544449	+	WP_071941906.1	WP_071941906.1		hypothetical protein			BOX17_RS02475	516	171	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	544629	545261	+							BOX17_RS02480	633		old_locus_tag=BOX17_02445
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	544629	545261	+	WP_071941907.1	WP_071941907.1		outer membrane beta-barrel protein			BOX17_RS02480	633	210	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	545344	545844	-							BOX17_RS02485	501		old_locus_tag=BOX17_02450
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	545344	545844	-	WP_071941908.1	WP_071941908.1		gamma-glutamylcyclotransferase			BOX17_RS02485	501	166	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	545854	546186	-							BOX17_RS02490	333		old_locus_tag=BOX17_02455
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	545854	546186	-	WP_071941909.1	WP_071941909.1		YqcC family protein			BOX17_RS02490	333	110	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	546490	547515	+							BOX17_RS02495	1026		old_locus_tag=BOX17_02460
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	546490	547515	+	WP_071941910.1	WP_071941910.1		DUF3549 family protein			BOX17_RS02495	1026	341	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	547540	547977	+							BOX17_RS02500	438		old_locus_tag=BOX17_02465
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	547540	547977	+	WP_071946567.1	WP_071946567.1		RimK/LysX family protein			BOX17_RS02500	438	145	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	548016	548924	+					rimK		BOX17_RS02505	909		old_locus_tag=BOX17_02470
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	548016	548924	+	WP_071941911.1	WP_071941911.1		30S ribosomal protein S6--L-glutamate ligase	rimK		BOX17_RS02505	909	302	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	549032	549478	+							BOX17_RS02510	447		old_locus_tag=BOX17_02475
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	549032	549478	+	WP_071941912.1	WP_071941912.1		hypothetical protein			BOX17_RS02510	447	148	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	549399	550181	-							BOX17_RS02515	783		old_locus_tag=BOX17_02480
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	549399	550181	-	WP_071941913.1	WP_071941913.1		YdcF family protein			BOX17_RS02515	783	260	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	550201	550773	-					sufT		BOX17_RS02520	573		old_locus_tag=BOX17_02485
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	550201	550773	-	WP_071941914.1	WP_071941914.1		putative Fe-S cluster assembly protein SufT	sufT		BOX17_RS02520	573	190	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	550792	552009	-							BOX17_RS02525	1218		old_locus_tag=BOX17_02490
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	550792	552009	-	WP_208858108.1	WP_208858108.1		cysteine desulfurase			BOX17_RS02525	1218	405	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	552036	553385	-					sufD		BOX17_RS02530	1350		old_locus_tag=BOX17_02495
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	552036	553385	-	WP_071941916.1	WP_071941916.1		Fe-S cluster assembly protein SufD	sufD		BOX17_RS02530	1350	449	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	553382	554134	-					sufC		BOX17_RS02535	753		old_locus_tag=BOX17_02500
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	553382	554134	-	WP_071941917.1	WP_071941917.1		Fe-S cluster assembly ATPase SufC	sufC		BOX17_RS02535	753	250	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	554230	555672	-					sufB		BOX17_RS02540	1443		old_locus_tag=BOX17_02505
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	554230	555672	-	WP_071941918.1	WP_071941918.1		Fe-S cluster assembly protein SufB	sufB		BOX17_RS02540	1443	480	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	555743	556204	-							BOX17_RS02545	462		old_locus_tag=BOX17_02510
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	555743	556204	-	WP_071946568.1	WP_071946568.1		SUF system Fe-S cluster assembly regulator			BOX17_RS02545	462	153	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	556434	556577	+							BOX17_RS16915	144		
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	556434	556577	+	WP_164508622.1	WP_164508622.1		hypothetical protein			BOX17_RS16915	144	47	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	556676	557593	+							BOX17_RS02550	918		old_locus_tag=BOX17_02515
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	556676	557593	+	WP_071941919.1	WP_071941919.1		complex I NDUFA9 subunit family protein			BOX17_RS02550	918	305	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	557596	557934	-							BOX17_RS02555	339		old_locus_tag=BOX17_02520
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	557596	557934	-	WP_071941920.1	WP_071941920.1		zinc ribbon domain-containing protein YjdM			BOX17_RS02555	339	112	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	558072	559013	+							BOX17_RS02560	942		old_locus_tag=BOX17_02525
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	558072	559013	+	WP_071941921.1	WP_071941921.1		2-dehydropantoate 2-reductase			BOX17_RS02560	942	313	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	559081	559719	+							BOX17_RS02565	639		old_locus_tag=BOX17_02530
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	559081	559719	+	WP_071941922.1	WP_071941922.1		DsbA family protein			BOX17_RS02565	639	212	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	559825	560967	+							BOX17_RS02570	1143		old_locus_tag=BOX17_02535
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	559825	560967	+	WP_244272195.1	WP_244272195.1		histone deacetylase			BOX17_RS02570	1143	380	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	561177	561647	-							BOX17_RS02575	471		old_locus_tag=BOX17_02540
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	561177	561647	-	WP_208858083.1	WP_208858083.1		host attachment protein			BOX17_RS02575	471	156	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	561690	562202	-							BOX17_RS02580	513		old_locus_tag=BOX17_02545
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	561690	562202	-	WP_071941924.1	WP_071941924.1		Hsp20/alpha crystallin family protein			BOX17_RS02580	513	170	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	562413	563306	-							BOX17_RS02585	894		old_locus_tag=BOX17_02550
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	562413	563306	-	WP_125925505.1	WP_125925505.1		hypothetical protein			BOX17_RS02585	894	297	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	563604	564041	-							BOX17_RS02590	438		old_locus_tag=BOX17_02555
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	563604	564041	-	WP_071941926.1	WP_071941926.1		nucleoside deaminase			BOX17_RS02590	438	145	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	564130	564888	-							BOX17_RS02595	759		old_locus_tag=BOX17_02560
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	564130	564888	-	WP_071946570.1	WP_071946570.1		VIT1/CCC1 transporter family protein			BOX17_RS02595	759	252	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	565028	566755	+							BOX17_RS02600	1728		old_locus_tag=BOX17_02565
