# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	828639	829085	+	WP_013331468.1	WP_013331468.1		DUF1249 domain-containing protein			HELO_RS03800	447	148	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	829085	829816	+							HELO_RS03805	732		old_locus_tag=HELO_1713
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	829085	829816	+	WP_041601893.1	WP_041601893.1		metallophosphoesterase			HELO_RS03805	732	243	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	830063	830956	+					cysD		HELO_RS03810	894		old_locus_tag=HELO_1714
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	830063	830956	+	WP_013331470.1	WP_013331470.1		sulfate adenylyltransferase subunit CysD	cysD		HELO_RS03810	894	297	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	831040	831204	+							HELO_RS03815	165		old_locus_tag=HELO_1714A
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	831040	831204	+	WP_232519616.1	WP_232519616.1		four helix bundle protein			HELO_RS03815	165	54	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	831253	832680	+					cysN		HELO_RS03820	1428		old_locus_tag=HELO_1715
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	831253	832680	+	WP_013331471.1	WP_013331471.1		sulfate adenylyltransferase subunit CysN	cysN		HELO_RS03820	1428	475	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	832793	833800	-					cmoB		HELO_RS03825	1008		old_locus_tag=HELO_1716
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	832793	833800	-	WP_013331472.1	WP_013331472.1		tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB	cmoB		HELO_RS03825	1008	335	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	833803	834546	-					cmoA		HELO_RS03830	744		old_locus_tag=HELO_1717
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	833803	834546	-	WP_013331473.1	WP_013331473.1		carboxy-S-adenosyl-L-methionine synthase CmoA	cmoA		HELO_RS03830	744	247	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	834633	836318	+					pgi		HELO_RS03835	1686		old_locus_tag=HELO_1718
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	834633	836318	+	WP_013331474.1	WP_013331474.1		glucose-6-phosphate isomerase	pgi		HELO_RS03835	1686	561	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	836372	836998	+							HELO_RS03840	627		old_locus_tag=HELO_1719
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	836372	836998	+	WP_049786187.1	WP_049786187.1		esterase			HELO_RS03840	627	208	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	837105	838985	+					parE		HELO_RS03845	1881		old_locus_tag=HELO_1720
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	837105	838985	+	WP_013331476.1	WP_013331476.1		DNA topoisomerase IV subunit B	parE		HELO_RS03845	1881	626	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	839153	841411	+					parC		HELO_RS03850	2259		old_locus_tag=HELO_1721
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	839153	841411	+	WP_013331477.1	WP_013331477.1		DNA topoisomerase IV subunit A	parC		HELO_RS03850	2259	752	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	841505	842716	+					serB		HELO_RS03855	1212		old_locus_tag=HELO_1722
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	841505	842716	+	WP_013331478.1	WP_013331478.1		phosphoserine phosphatase SerB	serB		HELO_RS03855	1212	403	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	842727	843587	+							HELO_RS03860	861		old_locus_tag=HELO_1723
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	842727	843587	+	WP_013331479.1	WP_013331479.1		ion transporter			HELO_RS03860	861	286	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	843668	844711	+							HELO_RS03865	1044		old_locus_tag=HELO_1724
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	843668	844711	+	WP_013331480.1	WP_013331480.1		M4 family metallopeptidase			HELO_RS03865	1044	347	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	844708	845064	+							HELO_RS03870	357		old_locus_tag=HELO_1725
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	844708	845064	+	WP_013331481.1	WP_013331481.1		hypothetical protein			HELO_RS03870	357	118	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	845372	847078	+					leuA		HELO_RS03875	1707		old_locus_tag=HELO_1726
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	845372	847078	+	WP_013331482.1	WP_013331482.1		2-isopropylmalate synthase	leuA		HELO_RS03875	1707	568	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	847186	848202	-					epmB		HELO_RS03880	1017		old_locus_tag=HELO_1727
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	847186	848202	-	WP_041601894.1	WP_041601894.1		EF-P beta-lysylation protein EpmB	epmB		HELO_RS03880	1017	338	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	848311	848877	+					efp		HELO_RS03885	567		old_locus_tag=HELO_1727A
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	848311	848877	+	WP_041601895.1	WP_041601895.1		elongation factor P	efp		HELO_RS03885	567	188	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	849076	850050	+					genX		HELO_RS03890	975		old_locus_tag=HELO_1728
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	849076	850050	+	WP_013331484.1	WP_013331484.1		EF-P lysine aminoacylase GenX	genX		HELO_RS03890	975	324	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	850051	850938	-					asd		HELO_RS03895	888		old_locus_tag=HELO_1729
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	850051	850938	-	WP_013331485.1	WP_013331485.1		archaetidylserine decarboxylase	asd		HELO_RS03895	888	295	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	851046	851876	-							HELO_RS03900	831		old_locus_tag=HELO_1730
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	851046	851876	-	WP_013331486.1	WP_013331486.1		sulfurtransferase			HELO_RS03900	831	276	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	851891	852952	-					rsgA		HELO_RS03905	1062		old_locus_tag=HELO_1731
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	851891	852952	-	WP_013331487.1	WP_013331487.1		small ribosomal subunit biogenesis GTPase RsgA	rsgA		HELO_RS03905	1062	353	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	853040	853633	+					orn		HELO_RS03910	594		old_locus_tag=HELO_1732
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	853040	853633	+	WP_013331488.1	WP_013331488.1		oligoribonuclease	orn		HELO_RS03910	594	197	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	853688	854488	-							HELO_RS03915	801		old_locus_tag=HELO_1733
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	853688	854488	-	WP_041601897.1	WP_041601897.1		SIMPL domain-containing protein			HELO_RS03915	801	266	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	854681	855796	+							HELO_RS03920	1116		old_locus_tag=HELO_1734
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	854681	855796	+	WP_013331490.1	WP_013331490.1		AI-2E family transporter			HELO_RS03920	1116	371	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	855865	856188	-					trxA		HELO_RS03925	324		old_locus_tag=HELO_1735
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	855865	856188	-	WP_013331491.1	WP_013331491.1		thioredoxin	trxA		HELO_RS03925	324	107	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	856424	857395	+					cysB		HELO_RS03930	972		old_locus_tag=HELO_1736
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	856424	857395	+	WP_013331492.1	WP_013331492.1		HTH-type transcriptional regulator CysB	cysB		HELO_RS03930	972	323	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	857477	858097	-							HELO_RS03935	621		old_locus_tag=HELO_1737
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	857477	858097	-	WP_013331493.1	WP_013331493.1		phosphoadenosine phosphosulfate reductase family protein			HELO_RS03935	621	206	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	858217	859569	-					pabB		HELO_RS03940	1353		old_locus_tag=HELO_1738
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	858217	859569	-	WP_013331494.1	WP_013331494.1		aminodeoxychorismate synthase component I	pabB		HELO_RS03940	1353	450	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	859799	860530	+							HELO_RS03945	732		old_locus_tag=HELO_1739
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	859799	860530	+	WP_013331495.1	WP_013331495.1		GntR family transcriptional regulator			HELO_RS03945	732	243	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	860542	861432	+					prpB		HELO_RS03950	891		old_locus_tag=HELO_1740
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	860542	861432	+	WP_013331496.1	WP_013331496.1		methylisocitrate lyase	prpB		HELO_RS03950	891	296	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	861489	862616	+					prpC		HELO_RS03955	1128		old_locus_tag=HELO_1741
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	861489	862616	+	WP_013331497.1	WP_013331497.1		2-methylcitrate synthase	prpC		HELO_RS03955	1128	375	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	862715	864199	+					prpD		HELO_RS03960	1485		old_locus_tag=HELO_1742
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	862715	864199	+	WP_041602394.1	WP_041602394.1		2-methylcitrate dehydratase	prpD		HELO_RS03960	1485	494	
gene	rRNA	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	864789	866326	+							HELO_RS03965	1538		old_locus_tag=HELO_RNA16S3
rRNA		GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	864789	866326	+				16S ribosomal RNA			HELO_RS03965	1538		
gene	tRNA	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	866523	866599	+							HELO_RS03970	77		old_locus_tag=HELO_TRNA16
tRNA		GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	866523	866599	+				tRNA-Ile			HELO_RS03970	77		anticodon=GAT
gene	tRNA	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	866709	866784	+							HELO_RS03975	76		old_locus_tag=HELO_TRNA17
tRNA		GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	866709	866784	+				tRNA-Ala			HELO_RS03975	76		anticodon=TGC
gene	rRNA	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	866990	869878	+							HELO_RS03980	2889		old_locus_tag=HELO_RNA23S3
rRNA		GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	866990	869878	+				23S ribosomal RNA			HELO_RS03980	2889		
gene	rRNA	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	869962	870076	+					rrf		HELO_RS03985	115		old_locus_tag=HELO_RNA5S3
rRNA		GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	869962	870076	+				5S ribosomal RNA	rrf		HELO_RS03985	115		
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	870284	871864	+							HELO_RS03990	1581		old_locus_tag=HELO_1743
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	870284	871864	+	WP_041601898.1	WP_041601898.1		BCCT family transporter			HELO_RS03990	1581	526	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	872000	873070	+					rlmM		HELO_RS03995	1071		old_locus_tag=HELO_1744
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	872000	873070	+	WP_174208837.1	WP_174208837.1		23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM	rlmM		HELO_RS03995	1071	356	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	873099	873386	-							HELO_RS04000	288		old_locus_tag=HELO_1745
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	873099	873386	-	WP_013331501.1	WP_013331501.1		antibiotic biosynthesis monooxygenase			HELO_RS04000	288	95	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	873431	873688	+					tusA		HELO_RS04005	258		old_locus_tag=HELO_1746
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	873431	873688	+	WP_013331502.1	WP_013331502.1		sulfurtransferase TusA	tusA		HELO_RS04005	258	85	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	873864	874571	-							HELO_RS04010	708		old_locus_tag=HELO_1747
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	873864	874571	-	WP_013331503.1	WP_013331503.1		hypothetical protein			HELO_RS04010	708	235	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	874709	875692	-							HELO_RS04015	984		old_locus_tag=HELO_1748
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	874709	875692	-	WP_041601899.1	WP_041601899.1		DUF3080 family protein			HELO_RS04015	984	327	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	875724	877175	-							HELO_RS04020	1452		old_locus_tag=HELO_1749
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	875724	877175	-	WP_013331505.1	WP_013331505.1		MATE family efflux transporter			HELO_RS04020	1452	483	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	877375	877878	+							HELO_RS04025	504		old_locus_tag=HELO_1750
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	877375	877878	+	WP_232519634.1	WP_232519634.1		elongation factor P hydroxylase			HELO_RS04025	504	167	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	877885	878364	-							HELO_RS04030	480		old_locus_tag=HELO_1751
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	877885	878364	-	WP_013331507.1	WP_013331507.1		hypothetical protein			HELO_RS04030	480	159	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	878367	879254	-							HELO_RS04035	888		old_locus_tag=HELO_1752
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	878367	879254	-	WP_013331508.1	WP_013331508.1		TatD family hydrolase			HELO_RS04035	888	295	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	879369	881312	+							HELO_RS04040	1944		old_locus_tag=HELO_1753
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	879369	881312	+	WP_013331509.1	WP_013331509.1		ATP-binding cassette domain-containing protein			HELO_RS04040	1944	647	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	881544	882005	-							HELO_RS04045	462		old_locus_tag=HELO_1754
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	881544	882005	-	WP_013331510.1	WP_013331510.1		universal stress protein			HELO_RS04045	462	153	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	882155	882703	+							HELO_RS04050	549		old_locus_tag=HELO_1755
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	882155	882703	+	WP_013331511.1	WP_013331511.1		hypothetical protein			HELO_RS04050	549	182	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	882708	883148	-					slyA		HELO_RS04055	441		old_locus_tag=HELO_1756
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	882708	883148	-	WP_013331512.1	WP_013331512.1		transcriptional regulator SlyA	slyA		HELO_RS04055	441	146	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	883224	884462	-							HELO_RS04060	1239		old_locus_tag=HELO_1757
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	883224	884462	-	WP_013331513.1	WP_013331513.1		DUF2914 domain-containing protein			HELO_RS04060	1239	412	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	884602	886785	+					fadB		HELO_RS04065	2184		old_locus_tag=HELO_1758
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	884602	886785	+	WP_013331514.1	WP_013331514.1		fatty acid oxidation complex subunit alpha FadB	fadB		HELO_RS04065	2184	727	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	886843	888021	+					fadA		HELO_RS04070	1179		old_locus_tag=HELO_1759
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	886843	888021	+	WP_013331515.1	WP_013331515.1		acetyl-CoA C-acyltransferase FadA	fadA		HELO_RS04070	1179	392	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	888123	888584	-							HELO_RS04075	462		old_locus_tag=HELO_1760
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	888123	888584	-	WP_013331516.1	WP_013331516.1		flavodoxin			HELO_RS04075	462	153	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	888736	889212	+							HELO_RS04080	477		old_locus_tag=HELO_1761
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	888736	889212	+	WP_013331517.1	WP_013331517.1		YbhB/YbcL family Raf kinase inhibitor-like protein			HELO_RS04080	477	158	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	889249	889821	+							HELO_RS04085	573		old_locus_tag=HELO_1762
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	889249	889821	+	WP_013331518.1	WP_013331518.1		RimK/LysX family protein			HELO_RS04085	573	190	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	889863	890228	+							HELO_RS04090	366		old_locus_tag=HELO_1763
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	889863	890228	+	WP_013331519.1	WP_013331519.1		DUF393 domain-containing protein			HELO_RS04090	366	121	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	890394	891335	+							HELO_RS04095	942		old_locus_tag=HELO_1764
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	890394	891335	+	WP_013331520.1	WP_013331520.1		LysR family transcriptional regulator			HELO_RS04095	942	313	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	891325	892353	-							HELO_RS04100	1029		old_locus_tag=HELO_1765
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	891325	892353	-	WP_013331521.1	WP_013331521.1		aldo/keto reductase			HELO_RS04100	1029	342	
